order_id,user_id,task_id,order_time,plan_type,amount,pay_status,pay_entrance
O0001905,U004649,T00020000,2026-06-29 13:44:37,monthly_member,39.0,failed,download_page
O0001906,U004652,T00020012,2026-06-29 01:37:46,monthly_member,39.0,failed,member_center
O0001907,U004653,T00020015,2026-06-28 09:37:58,hd_export,6.9,failed,popup
O0001908,U004656,T00020027,2026-06-02 10:32:04,monthly_member,39.0,success,download_page
O0001909,U004664,T00020064,2026-06-23 19:49:17,fast_generation,4.9,failed,member_center
O0001910,U004666,T00020074,2026-06-25 18:43:09,remove_watermark,9.9,failed,finish_page
O0001911,U004670,T00020097,2026-06-24 00:37:02,monthly_member,39.0,failed,finish_page
O0001912,U004672,T00020102,2026-05-26 03:06:28,fast_generation,4.9,failed,finish_page
O0001913,U004673,T00020111,2026-06-26 18:34:39,remove_watermark,9.9,failed,finish_page
O0001914,U004673,T00020113,2026-06-27 11:47:26,hd_export,6.9,failed,finish_page
O0001915,U004674,T00020115,2026-06-21 23:28:04,hd_export,6.9,success,popup
O0001916,U004683,T00020145,2026-06-09 14:25:47,hd_export,6.9,failed,download_page
O0001917,U004685,T00020159,2026-06-28 14:26:02,monthly_member,39.0,success,popup
O0001918,U004686,T00020164,2026-06-17 06:12:07,monthly_member,39.0,failed,download_page
O0001919,U004688,T00020172,2026-06-23 11:38:12,remove_watermark,9.9,success,member_center
O0001920,U004690,T00020178,2026-06-23 08:25:46,monthly_member,39.0,failed,finish_page
O0001921,U004694,T00020191,2026-06-20 15:52:13,hd_export,6.9,failed,finish_page
O0001922,U004695,T00020194,2026-06-03 11:58:54,monthly_member,39.0,success,finish_page
O0001923,U004695,T00020196,2026-06-11 10:43:09,credit_pack,29.0,failed,finish_page
O0001924,U004698,T00020208,2026-06-14 15:21:49,credit_pack,29.0,failed,download_page
O0001925,U004703,T00020229,2026-06-19 06:30:21,credit_pack,29.0,failed,popup
O0001926,U004708,T00020248,2026-06-01 03:07:09,remove_watermark,9.9,success,download_page
O0001927,U004712,T00020264,2026-06-05 14:28:05,monthly_member,39.0,failed,download_page
O0001928,U004713,T00020273,2026-05-23 10:10:51,remove_watermark,9.9,failed,finish_page
O0001929,U004714,T00020279,2026-06-01 12:23:45,monthly_member,39.0,failed,download_page
O0001930,U004719,T00020309,2026-06-29 17:16:59,fast_generation,4.9,failed,finish_page
O0001931,U004723,T00020321,2026-06-16 23:17:02,credit_pack,29.0,failed,finish_page
O0001932,U004723,T00020324,2026-06-29 16:39:55,remove_watermark,9.9,failed,finish_page
O0001933,U004724,T00020330,2026-06-16 16:50:59,monthly_member,39.0,success,download_page
O0001934,U004737,T00020371,2026-06-23 02:40:23,monthly_member,39.0,failed,finish_page
O0001935,U004741,T00020385,2026-06-18 22:50:08,fast_generation,4.9,failed,member_center
O0001936,U004742,T00020387,2026-05-03 19:28:56,fast_generation,4.9,failed,popup
O0001937,U004744,T00020394,2026-05-29 00:19:52,credit_pack,29.0,failed,finish_page
O0001938,U004750,T00020413,2026-05-28 16:30:52,monthly_member,39.0,success,finish_page
O0001939,U004751,T00020418,2026-06-11 22:09:18,remove_watermark,9.9,failed,finish_page
O0001940,U004751,T00020422,2026-06-29 00:51:10,remove_watermark,9.9,failed,download_page
O0001941,U004753,T00020433,2026-06-23 22:02:57,monthly_member,39.0,failed,finish_page
O0001942,U004760,T00020462,2026-06-12 13:07:17,hd_export,6.9,success,popup
O0001943,U004761,T00020466,2026-06-19 15:58:17,fast_generation,4.9,failed,finish_page
O0001944,U004764,T00020479,2026-06-16 17:07:12,remove_watermark,9.9,failed,member_center
O0001945,U004764,T00020482,2026-06-27 14:28:44,remove_watermark,9.9,failed,popup
O0001946,U004766,T00020485,2026-06-23 20:44:45,credit_pack,29.0,success,finish_page
O0001947,U004774,T00020507,2026-05-11 14:03:24,remove_watermark,9.9,failed,template_page
O0001948,U004775,T00020516,2026-06-28 05:42:41,remove_watermark,9.9,success,finish_page
O0001949,U004776,T00020525,2026-06-17 19:51:53,fast_generation,4.9,failed,download_page
O0001950,U004781,T00020543,2026-06-14 17:35:20,hd_export,6.9,failed,download_page
O0001951,U004784,T00020549,2026-06-28 20:20:47,remove_watermark,9.9,failed,member_center
O0001952,U004784,T00020551,2026-06-29 07:59:25,fast_generation,4.9,success,finish_page
O0001953,U004786,T00020558,2026-05-23 20:11:03,monthly_member,39.0,failed,member_center
O0001954,U004794,T00020602,2026-05-16 20:35:28,remove_watermark,9.9,failed,member_center
O0001955,U004801,T00020624,2026-06-23 13:55:30,fast_generation,4.9,failed,finish_page
O0001956,U004802,T00020628,2026-06-09 02:51:25,monthly_member,39.0,failed,finish_page
O0001957,U004810,T00020660,2026-05-22 15:26:48,monthly_member,39.0,failed,download_page
O0001958,U004812,T00020673,2026-06-25 12:35:25,credit_pack,29.0,success,member_center
O0001959,U004815,T00020681,2026-05-24 03:57:10,hd_export,6.9,failed,download_page
O0001960,U004815,T00020684,2026-06-18 05:50:11,monthly_member,39.0,success,finish_page
O0001961,U004815,T00020685,2026-06-25 12:52:53,hd_export,6.9,failed,download_page
O0001962,U004816,T00020689,2026-06-09 09:32:50,monthly_member,39.0,failed,finish_page
O0001963,U004819,T00020702,2026-06-24 11:49:31,hd_export,6.9,success,download_page
O0001964,U004823,T00020712,2026-06-28 15:33:30,monthly_member,39.0,failed,finish_page
O0001965,U004825,T00020716,2026-05-13 07:33:23,fast_generation,4.9,failed,download_page
O0001966,U004825,T00020720,2026-06-13 17:50:59,remove_watermark,9.9,failed,member_center
O0001967,U004827,T00020730,2026-06-05 11:26:27,hd_export,6.9,failed,popup
O0001968,U004841,T00020782,2026-05-27 15:15:41,hd_export,6.9,failed,finish_page
O0001969,U004841,T00020786,2026-06-10 14:23:01,remove_watermark,9.9,failed,download_page
O0001970,U004842,T00020790,2026-06-10 10:29:11,monthly_member,39.0,failed,popup
O0001971,U004843,T00020794,2026-05-13 15:17:20,remove_watermark,9.9,failed,finish_page
O0001972,U004846,T00020811,2026-06-24 07:23:36,hd_export,6.9,failed,download_page
O0001973,U004853,T00020845,2026-06-27 02:36:37,remove_watermark,9.9,failed,finish_page
O0001974,U004861,T00020873,2026-06-01 09:00:51,monthly_member,39.0,success,finish_page
O0001975,U004862,T00020878,2026-05-19 18:22:57,credit_pack,29.0,failed,download_page
O0001976,U004866,T00020892,2026-06-23 08:11:53,hd_export,6.9,failed,finish_page
O0001977,U004869,T00020910,2026-06-03 22:34:27,remove_watermark,9.9,failed,popup
O0001978,U004870,T00020915,2026-06-20 14:45:38,hd_export,6.9,success,finish_page
O0001979,U004877,T00020950,2026-06-02 08:53:08,hd_export,6.9,failed,finish_page
O0001980,U004877,T00020951,2026-06-08 16:31:31,remove_watermark,9.9,failed,finish_page
O0001981,U004883,T00020972,2026-06-29 22:59:05,monthly_member,39.0,failed,finish_page
O0001982,U004884,T00020973,2026-06-27 20:15:32,monthly_member,39.0,failed,finish_page
O0001983,U004887,T00020993,2026-06-23 11:23:01,remove_watermark,9.9,failed,download_page
O0001984,U004887,T00020994,2026-06-24 00:05:37,remove_watermark,9.9,failed,popup
O0001985,U004891,T00021011,2026-06-23 10:35:37,fast_generation,4.9,failed,member_center
O0001986,U004892,T00021013,2026-05-02 09:50:37,hd_export,6.9,success,popup
O0001987,U004892,T00021014,2026-05-04 03:48:12,remove_watermark,9.9,failed,finish_page
O0001988,U004894,T00021028,2026-05-19 08:31:57,hd_export,6.9,failed,finish_page
O0001989,U004899,T00021058,2026-06-15 07:14:09,hd_export,6.9,failed,finish_page
O0001990,U004905,T00021083,2026-06-08 15:47:35,hd_export,6.9,failed,download_page
O0001991,U004906,T00021088,2026-06-14 05:55:54,monthly_member,39.0,success,finish_page
O0001992,U004907,T00021091,2026-06-04 05:54:50,remove_watermark,9.9,success,finish_page
O0001993,U004911,T00021099,2026-06-26 16:42:55,remove_watermark,9.9,success,popup
O0001994,U004912,T00021103,2026-06-03 13:39:51,remove_watermark,9.9,failed,finish_page
O0001995,U004913,T00021106,2026-06-13 09:28:43,remove_watermark,9.9,failed,member_center
O0001996,U004916,T00021122,2026-05-18 04:19:34,remove_watermark,9.9,success,popup
O0001997,U004918,T00021132,2026-06-22 05:46:02,monthly_member,39.0,success,finish_page
O0001998,U004919,T00021137,2026-05-25 10:06:27,credit_pack,29.0,failed,finish_page
O0001999,U004920,T00021142,2026-06-25 14:16:53,credit_pack,29.0,failed,member_center
O0002000,U004921,T00021145,2026-06-23 19:19:41,remove_watermark,9.9,failed,popup
O0002001,U004923,T00021159,2026-06-20 15:10:35,hd_export,6.9,success,finish_page
O0002002,U004924,T00021161,2026-05-31 16:56:14,remove_watermark,9.9,success,finish_page
O0002003,U004925,T00021166,2026-05-13 12:46:50,remove_watermark,9.9,failed,popup
O0002004,U004926,T00021172,2026-06-06 20:50:54,remove_watermark,9.9,success,finish_page
O0002005,U004929,T00021189,2026-06-16 23:09:51,credit_pack,29.0,failed,popup
O0002006,U004929,T00021190,2026-06-21 00:48:07,credit_pack,29.0,failed,template_page
O0002007,U004931,T00021202,2026-06-13 02:40:19,hd_export,6.9,failed,download_page
O0002008,U004942,T00021249,2026-05-12 07:47:42,fast_generation,4.9,failed,finish_page
O0002009,U004944,T00021264,2026-06-26 17:54:44,monthly_member,39.0,failed,member_center
O0002010,U004945,T00021268,2026-06-23 09:44:01,monthly_member,39.0,failed,finish_page
O0002011,U004948,T00021287,2026-06-27 15:26:59,monthly_member,39.0,failed,popup
O0002012,U004949,T00021288,2026-06-17 21:36:14,monthly_member,39.0,failed,download_page
O0002013,U004951,T00021295,2026-05-23 02:55:41,monthly_member,39.0,success,finish_page
O0002014,U004951,T00021297,2026-06-08 16:29:56,remove_watermark,9.9,failed,finish_page
O0002015,U004955,T00021309,2026-06-20 16:46:34,monthly_member,39.0,success,popup
O0002016,U004957,T00021320,2026-05-10 01:35:16,hd_export,6.9,failed,finish_page
O0002017,U004959,T00021335,2026-06-14 07:05:34,monthly_member,39.0,success,finish_page
O0002018,U004960,T00021339,2026-05-17 02:27:33,remove_watermark,9.9,failed,finish_page
O0002019,U004962,T00021346,2026-06-13 15:21:38,remove_watermark,9.9,failed,download_page
O0002020,U004963,T00021350,2026-05-28 10:12:14,remove_watermark,9.9,failed,finish_page
O0002021,U004963,T00021351,2026-05-29 02:01:50,fast_generation,4.9,success,template_page
O0002022,U004967,T00021369,2026-06-20 21:11:39,remove_watermark,9.9,failed,member_center
O0002023,U004971,T00021384,2026-06-24 07:45:20,monthly_member,39.0,success,finish_page
O0002024,U004983,T00021437,2026-06-05 09:05:20,fast_generation,4.9,failed,member_center
O0002025,U004985,T00021454,2026-06-10 11:28:43,credit_pack,29.0,success,finish_page
O0002026,U004992,T00021478,2026-06-25 23:54:58,remove_watermark,9.9,failed,download_page
O0002027,U004995,T00021487,2026-06-26 14:41:19,hd_export,6.9,failed,finish_page
O0002028,U004997,T00021492,2026-06-27 23:33:18,monthly_member,39.0,failed,popup
O0002029,U004998,T00021493,2026-05-25 03:04:49,monthly_member,39.0,failed,finish_page
